word_category_id,name,difficulty
10,رییس جمهور,2
10,جلاد,2
6,ببر بنگال,3
9,تخته وایت برد,2
5,رحمان رضایی,3
5,تور دروازه,1
5,مربی,2
5,کاپیتان ,2
16,کشتی کج,2
16,حمید سوریان ,3
6,خوکچه هندی,3
4,مثل برج زهرمار,3
9,علوم تجربی,2
7,کیا موتورز,2
7,پروتون,2
7,بی وای دی,2
7,ساندرو,2
11,هوروش بند,2
11,پشمک حاج عبدا...,2
5,سری آ,2
10,واکسی,2
11,اسکندر مقدونی,2
7,ویتارا,2
7,زامیاد,3
7,کوئیک,3
1,گنجه,3
1,بوفه,1
5,هد,1
5,خطا,1
8,ماست‌ و خیار,2
16,اسکات,2
16,TRX,2
8,شکلات سنگی,3
4,دهنت بوی شیر می ده,3
5,آوانتاژ,1
16,حسن یزدانی,2
16,غلام رضا تختی,2
13,حل المسائل,3
4,اقتصاد مقاومتی,3
13,افسانه سه برادر,3
4,سر زدن ,2
4,دم به تله دادن ,3
1,چرخ گوشت,1
1,فریزر,2
1,ظرف مسی,2
14,گرگان,1
14,توس,2
14,دامغان,2
14,بیستون,2
14,هرات,3
14,لیبی,3
14,دمشق,1
14,بافق,3
14,مصر,1
14,قفقاز,3
14,بیت المقدس,3
14,ری,2
14,بابل,1
14,سومر,3
14,شهرکرد,3
4,فتیله پیچ شدن,2
13,کوی دانشگاه,3
5,محمد رضا اخباری,3
9,صف صبحگاهی,2
4,لاکچری,2
14,داراب,2
5,فجر شهید سپاسی,2
5,سردار آزمون,1
5,سامان قدوس,1
5,امید ابراهیمی,2
4,کلیشه ,3
4,سبیل گرو گذاشتن ,2
4,با دیوار حرف زدن ,3
4,دنیا دیده ,3
6,صدف,1
4,کف زدن,1
7,پورشه کاین توربو,3
10,کارگر ساختمان,2
4,دست کج ,1
7,پراید 111,2
7,کیا اسپورتیج,3
7,X60,2
13,علی دایی,2
13,خدادادعزیزی,2
5,دروگبا,1
7,النترا,2
7,پراید وانت,2
8,ﻛﻮﻓﺘﻪ تبریزی,2
10,ﺩﻛﺘﺮ,2
10,ﻓﺮﻭﺷﻨﺪﮔﻲ,2
11,ﭘﺮﻭﻳﺰ ﭘﺮﺳﺘﻮﻳﻲ,1
11,اﻓﺴﺎﻧﻪ ﺑﺎﻳﮕﺎﻥ,2
5,تو سر توپ,2
9,ماژیک وایت برد,2
4,سوزن تو انبار کاه ,3
4,آب خنک خوردن ,1
9,مسئول بهداشت,3
9,نماینده آبخوری,3
9,جشن الفبا,2
9,جشن تکلیف,2
4,قند تو دل آب شدن,2
13,بچه های آلپ,2
13,ساندویچ الویه,2
5,مایکل اوون,2
5,تییِری آنری,2
7,فولکس واگن,2
5,رود فان نیستلروی,2
5,دیوید تِرِزِگه,2
13,اتل متل توتوله,1
13,جومانجی,3
13,صندلی بازی,2
14,آمستردام,2
14,هامبورگ,2
14,سئول,2
14,آتن,2
14,ساحل عاج,2
5,زلاتان ابراهیموویچ,2
12,عود,1
12,ویولن سل,2
12,ترومپت,2
12,آکوردئون,2
10,شاطر,1
10,خراط,3
10,دامدار,2
10,ژاندارم,3
10,نمایش‌نامه نویس,3
10,بازرگان,2
10,تاجر,2
10,مشاور مالی,3
10,مشاور خانواده,3
10,نماینده مجلس,3
10,اخترشناس,3
10,مسئول موزه,3
10,آهنگساز,2
10,شاعر,1
10,کنتور خوان,3
8,پیتزا مخلوط,2
8,کوکو سیب‌زمینی,2
8,کشک بادمجان,2
8,کباب ترش,2
8,مرغ سوخاری,2
8,سالاد ماکارونی,2
8,سوپ گوجه,2
8,ته چین,2
8,لوبیا پلو,2
8,ماش پلو,3
8,کلم پلو,2
8,استامبولی,2
8,ماهی پلو,2
8,میرزاقاسمی,2
8,ماهی سفید,2
1,موزاییک,2
16,آقای گل,2
13,کیک ونوشابه,2
10,دکتر مغز و  اعصاب,2
9,املا,1
13,حسنی,2
13,سوسیس آلمانی,2
13,سرندی پیتی,2
1,تنگ ماهی,2
4,کلاهشون رفته تو هم,3
4,تازه به دوران رسیده,2
13,لی لی حوضک,2
8,خَردل,1
5,گتوزو,2
3,لوزالمعده,2
11,رضا رشید پور ,2
11,ویشکا آسایش ,2
8,شفتالو,2
5,ژوزه مورینیو,2
13,موشک,1
13,فانوس,1
3,جمجمه,1
3,سیبیل,2
3,قوی هیکل ,3
5,پوکر,2
5,پشت مهاجم,3
5,سر شیرجه ای,3
8,قلیه ماهی,2
14,آلبانی,2
14,بلاروس,3
14,بنگلادش,3
3,نای,2
8,باقالی,2
8,باقلوا,2
11,حمید هیراد,2
11,ایرج بسطامی,3
9,خط کش فلزی,2
5,ایستگاهی,2
4,از کیسه خلیفه میبخشه,2
6,کوسه ماهی ,2
4,سرعت گیر,2
4,چرک کف دستِ,1
4,یلا قبا,3
4,کاچی به از هیچی,3
4,صد من یه غاز,3
4,بشنو و باور مکن,3
4,فوت کوزه گری,3
4,دوستی خاله خرسه,2
4,مارموز,2
4,آتیش بیار معرکه,3
4,از پشت خنجر زدن,2
4,از خجالت آب شدن,3
4,از کوره در رفتن,2
4,این به اون در,3
4,به خاک سیاه نشاندن,3
4,شیش و بش,2
4,تیری تو تاریکی,3
4,یه تیر و دو نشان,3
4,پز عالی جیب خالی,3
4,زیر و رو کشیدن,3
13,سیبیل بابات میچرخه,2
13,دارت ترقه ای,3
13,سنجد,1
13,داداش کایکو,3
13,باجه تلفن,3
13,اتوبوس دو طبقه,2
4,اینکاره,3
4,سنگ رو یخ,3
4,سکه یه پول,3
4,بگیر و ببند,3
4,بزن بهادر,3
4,بالا شهر,1
4,آسمون جُل,3
4,بوق سگ,2
14,تفلیس,3
14,سنگاپور,2
14,شیکاگو,3
14,ونزوئلا,3
14,جزیره کیش,2
14,جزیره قشم,2
14,هاوایی,2
14,فنلاند,3
14,سن پترزبورگ,2
4,نی قلیون,2
3,دیافراگم,3
5,آگزبورگ,3
9,کاغذ,1
14,اوگاندا,3
4,حروم لقمه,2
3,ساعد,1
13,یخمک,2
7,مک لارن,3
5,بشار رسن,2
1,مو چین,2
8,تخمه,1
4,خز بودن,3
10,شیرینی پز,2
10,بدلیجات فروشی,3
10,سی دی فروشی ,2
10,کارمند مخابرات,2
10,وزیر امور خارجه,2
14,کاشان,1
14,طبس,3
14,سیستان,2
7,کاپرا,2
7,جیپ صحرا,3
15,جنگل گلستان,3
16,شنا قورباغه,1
16,شنا پروانه ,2
16,شنا کرال,2
16,مربی شنا ,2
7,رنو pk,2
16,شنا کرال پشت,2
13,انگشترآبپاش,2
10,شرخر,2
10,مشاور,1
10,لیدر,2
10,مربی دومیدانی,3
10,مربی کوهنوردی,3
10,مربی باله,3
10,مربی ژیمناستیک,2
10,مربی فوتبال,2
10,مربی کاراته,2
10,کارشناس دادگستری,3
10,کارشناس فروش,3
10,مدیر فروش,3
10,مدیر بازرگانی,3
10,سرهنگ,1
10,پلیس امنیت اخلاقی,3
10,پلیس فتا,2
10,بلیط فروش,2
10,دلقک,1
10,بقالی,2
10,دکتر بیهوشی,2
10,دکتر قلب,1
10,مأمور پخش,3
3,کشکک زانو,2
3,مردمک,1
3,پیاز مو,2
3,سلول,1
3,اسید معده,2
3,پُرز معده,2
11,محمد علیزاده,2
5,لایی زدن,2
1,موکت,1
8,اب غوره,2
9,ماژیک سیاه,2
4,غول ببابانی,3
1,ناخن گیر,2
3,مثانه,1
9,کلاس درس,1
7,پورشه ماکان,3
1,کاغد دیواری,2
13,خرس مهربون,2
9,خدمتکار,2
10,ریاضی دان,2
10,دانشمند,2
10,پروفسور,1
10,تعمیرکار,2
10,جوراب فروش,1
14,پکن ,2
11,بهنام بانی,2
11,امید حاجیلی,3
1,اجاق گاز,1
9,لیوان آب خوری,2
9,نمازجماعت,1
4,نازک نارنجی,2
4,مخ زدن,1
11,رابین هود,2
6,ماهی گلی,3
6,کرم شب تاب,1
14,هنگ کنگ,2
14,صربستان,3
14,جمهوری چک,2
14,سنگال,3
8,قیمه نثار,3
8,هویج پلو,2
1,کفگیر,2
1,فلاسک چای,2
12,نت گرد,3
8,گوجه گیلاسی,3
6,وزغ,1
5,پشت محوطه جریمه,2
5,شوت کات دار,2
14,آنکارا,2
8,اسپاگتی,2
8,قورمه,1
13,زنگ خطر,2
14,فیروزآباد,3
14,تبریز,2
14,هندوستان,1
8,آبنبات,1
4,یالقوز,3
7,دنا پلاس,2
14,رودبار,2
4,نخ دادن,2
3,کبد چرب,2
14,فلسطین,2
9,کتاب درسی,2
9,تعهد انضباطی,3
9,تک ماده,3
9,ترم اول,2
9,ترم دوم ,2
9,میان ترم,2
9,آزمون,1
9,گزینه 2,2
9,قلمچی,2
9,کانون فرهنگی آموزش,3
9,سازمان سنجش,3
9,متوسطه ی اول,3
9,متوسطه ی دوم,2
9,مُعدل,2
9,رضایت نامه,2
9,ادبیات فارسی,2
9,زبان فارسی,2
9,دیفرانسیل,2
11,اسپارتاکوس ,3
9,جامعه شناسی,3
9,سرشماری,2
8,هسته زرد الو,2
6,مورچه خوار,1
16,تنیس,2
6,شِپِش,1
4,سکو پرتاب ,3
9,تابلو هوشمند,3
11,ریحانا,2
6,کره خر,1
5,محمدرضا احمدی,3
5,هوشنگ نصیر زاده,3
5,آلیانز آرنا,2
5,ورزشگاه امارات,2
8,آبگوشت بزباش,3
15,کوه اورست,2
13,جنگ,1
10,شکارچی,2
7,هایما,2
5,پاس رو به عقب,2
9,مداد رنگی هفت رنگ,3
5,پائولو دیبالا,2
5,رائول گنزالس,2
8,سس مایونز,2
14,سان فرانسیسکو,3
14,بمبئی,2
14,دهلی نو,2
14,خرمشهر,1
14,مسجد سلیمان,2
4,لوتی,2
4,رو به موت,1
5,دروازبان,1
5,دفاع,1
8,زالزالک,3
4,خنگ خدا,3
6,موش خرما,3
9,ماژیک های لایت,3
9,پَرونده,1
16,هاکی روی چمن,2
13,توپ چهل تکه ,2
11,جاستین بیبر,2
11,نیکول کیدمن,3
10,تکنسین,3
8,ریواس,2
11,لیلا حاتمی,3
11,ناپلئون بُناپارت,2
11,آدولف هیتلر,2
11,ماری کوری,2
11,ملکه الیزابت,2
11,جان اِف. کِنِدی,3
11,داریوش کبیر,2
11,آلبرت اینشتین,2
11,بی‌نظیر بوتو,3
11,راجر فدرر,2
11,سقراط,2
11,وینستون چرچیل,3
11,فرعون,1
11,مادر ترزا,3
11,پاپ,1
11,ارسطو,1
11,افلاطون,3
10,دوره گرد,3
11,برادران رایت,2
13,مارکوپولو,1
13,ماجرهای تن تن و میلو,3
13,علی بابا,2
13,علاءالدین و چراغ جادو,3
13,سیندرلا,2
13,سفیدبرفی,2
13,پری دریایی,2
13,گربه‌های اشرافی,3
10,قلم زنی,3
10,میناکاری,3
10,مسگر,2
10,نقره فروش,1
6,اسب تک شاخ,2
13,جودی اَبوت,2
2,جستجوگر,2
4,آمپر چسبوندن,3
4,کوچه علی چپ,2
4,آدم پاستوریزه,3
4,پاچه خواری,2
4,پایه بودن,3
4,دور دور کردن,1
4,تیغ زدن,2
4,چراغ خاموش حرکت کردن,3
4,خز و خیل,2
4,اعصاب خط خطی,2
4,دایورت کردن,2
4,دو در کردن,3
4,شلوار دو تا شدن,1
4,رفیق فابریک,2
4,ماست مالی کردن,2
4,ماله کشیدن,3
4,هاگیر واگیر,3
4,هَپَلی,3
4,گرد و خاک کردن,3
4,سرشاخ شدن,3
4,سینه سپر کردن,2
4,مثل سگ پاچه گرفتن,3
4,سر به سر گذاشتن,2
4,پا تو کفش کسی کردن,3
4,ریگ به کفش داشتن,3
9,کنکور,1
4,دل به دل راه داشتن,3
9,پرورشی,2
4,آش دهن‌سوز,3
4,آش کشک خاله,2
4,کاسه زیر نیم‌کاسه,2
4,زیره به کرمان بردن,3
13,زنان کوچک,2
3,چرک ناخن,2
4,دستش نمک نداره,1
10,مدیر فنی,3
10,معاون حقوقی,3
10,خادم مسجد,2
4,سرشو شیره مالیده,3
4,سر بزنگاه,3
4,سر و گوشش میجنبه,3
4,سر به تنش نباشه,3
4,شمشیر از رو بستن,3
4,کف دست مو نداره,2
10,قالی باف,2
4,سر به زیر,2
10,دریانورد,3
5,علی علیپور,2
15,نیلوفر ابی,2
7,RD,2
10,رستوران دار,2
9,اندیشه,2
10,شغل آزاد,2
14,خرم آباد,2
14,مدینه,2
14,مکه,1
9,غیر دولتی,3
9,دولتی,2
8,آب هویج,2
8,آیس پک,2
8,کباب,1
8,ماهی,2
8,زرشک پلو با مرغ,2
8,سبزی,2
8,تره,1
8,ریحون,2
8,فالوده بستنی,2
8,توت سیاه,2
8,توت سفید,2
1,گاو صندوق,1
1,یخچال فریزر,2
1,اتو بخار,1
1,شوفاژ دیواری,2
1,شیشه,2
1,بشقاب,1
9,جبر و احتمال,3
4,خر حمالی کردن,3
11,بیژن بنفشه خواه,3
11,بامشاد,1
11,سارا.نیکا,2
11,علی ضیا,2
11,جناب خان,1
11,کتایون ریاحی,2
10,معاون رئیس جمهور,2
4,مسخره بازی,3
4,وقت طلاست,2
4,غول بی شاخ و دم,3
5,اینفانتینو,3
5,سوپرگل,2
5,لیگ جزیره,2
5,رابرت لواندوفسکی,2
5,هتریک,2
5,سجاد شهباززاده ,3
7,لندرور,3
5,رابونا,2
9,روان شناسی,2
9,گزاره,2
9,نهاد,2
4,ذوق مرگ,3
4,موش نخورت,3
12,صوت,1
12,سمفونی,3
7,سورن,2
7,ماکسیما,2
7,سانگ یانگ,2
9,کتاب زیست شناسی,3
14,رم,1
1,فرش دستی,2
4,برو بابا,2
15,جنگل آمازون,2
15,رود نیل,2
4,هوا پسه,3
6,سوسک بالدار,1
6,نهنگ آبی,2
10,مدلینگ,2
4,ابرو پاچه بزی,3
4,افقی شدن,2
4,پوز زدن,3
4,نا فرم,3
4,کم آوردن,3
15,سنگ,1
13,بستنی توپی,2
14,سومالی,3
7,ساینا,2
5,تاتنهام,2
5,اورتون,2
5,سوپر جام,2
5,پیام صادقیان,3
5,رامین رضائیان,3
5,آگوئرو,2
6,کوآلا,2
10,نقاش ساختمان,2
5,ضربه ی ایستگاهی,2
5,آقای خاص,2
5,سادیو مانه,2
5,تعویض,2
10,کمک خلبان,1
10,مغازه دار,2
10,مدیر مالی,3
9,مطالعات اجتماعی,2
5,گرم کردن,1
4,مار درآستین پروراندن,2
7,ماتیز,2
3,قفسه سینه,2
3,بینی,2
3,مژه,1
3,ران پا,1
4,رنگ پریده,2
4,اسکی رفتن,2
4,نسناس,3
5,آلوارو موراتا,3
8,کره بادام زمینی,3
8,شکلات تخته ای,3
4,آقا بالا سر,3
10,مشاور املاک,2
14,کازرون,3
9,رفوزه,1
13,نوشمک,2
10,دندانپزشک ,1
10,مهماندار هواپیما ,2
1,فر,1
1,ساندویچ ساز,2
15,قلعه رودخان,3
7,سوزوکی,2
4,ببو گلابی,3
6,مرغ مینا,2
10,سنگ فروش,2
10,نصاب پکیج,3
10,نصاب کولر,2
4,ستاره سهیل,2
10,کبابی,2
10,لحاف دوز,2
9,گچ رنگی,3
13,صف نفت,2
13,کوپن شکر,3
13,دمپا گشاد,2
10,سر مهماندار,2
10,رئیس مجلس,2
5,پوشکاش,2
3,گردن,1
5,لژیونر,2
5,ترانسفر,2
5,برانکارد,1
5,خط میانی,2
5,هجده قدم,2
5,تیرک,2
5,سه کنج,1
5,زیر طاق,2
5,شعار,1
9,سایت,2
9,دیکته,2
9,انشاء,1
9,دفتردار,2
9,دفتر سیمی,2
8,لواشک  الو,2
10,والیبالیست,2
10,بسکتبالیست,2
14,واشنگتن,1
8,چای سبز,2
11,حامد همایون,2
11,تیلور سوییفت,3
7,پیکان وانت,2
4,جور بقیه را کشیدن ,3
4,به باد دادن ,3
4,از سر باز کردن ,3
4,از بیخ گوش گذشتن ,2
4,آستین بالا زدن ,2
5,وینفرد شفر,2
5,وحید امیری,2
5,کورتوا,1
5,فرشید اسماعیلی,2
5,مامه بابا تیام,2
5,فرشید باقری,3
5,مهدی قائدی,2
5,علی قربانی,2
5,امید نورفکن,2
5,میلاد زکی پور,3
5,جباروف,1
5,سید مجید حسینی,2
5,روزبه چشمی,3
5,جابر انصاری,3
5,محمود فکری,3
5,آندرانیک تیموریان,2
5,فریدون زندی,2
10,پاسبان,3
9,نمازخانه,1
4,رو سیاه,2
4,گربه صفت,3
4,سیاه نمایی کردن,3
4,باند بازی,3
4,سبک سنگین کردن,3
4,جیره بگیر,3
10,فراش مدرسه,3
4,ساختار شکنی,3
4,دست و دل باز,2
4,به کیش خود پنداشتن,3
9,استعداد,2
4,دست بالای دست بودن,2
4,سیاه بخت,2
5,سن سیرو,2
4,جان سخت بودن,3
4,دندون گرد,2
13,شامپو تخم‌مرغی,2
13,کوپن روغن,2
7,لودر,2
7,تانک,1
4,بگی نگی,3
4,ماذا فازا,3
9,پونز زیر معلم,3
15,معبد آناهیتا,3
8,تیرامیسو,2
4,شانه خالی کردن ,2
4,به خاک وخون کشیدن,3
5,ستار همدانی,3
8,یخ در بهشت,2
10, خبرنگار,1
10,بانکدار,1
7,کیزاشی,3
7,رگرا,2
10,مدیرعامل ,2
10,ناشر,2
1,گلدان سفالی,2
10,فرمانده ارتش,3
10,کاتب,2
5,ژکو,2
5,فیرمینو,2
5,اوتامندی,2
5,تیاگو موتا,2
5,دیگو کاستا,2
5,لوسیانو پریرا,3
5,کرار جاسم,2
5,محمد شادکام,3
5,داریوش شجاعیان,3
5,بانوی پیر,2
5,آبی اناری ها,2
5,شیاطین سرخ,2
5,کهکشانی ها,2
9,گچ قرمز,1
5,الکس دل پیرو,2
5,الکس فرگوسن,1
5,رابین فن پرسی,3
5,اریک کانتونا,3
5,پیتر اشمایکل,2
5,جیانلوئیجی بوفون,2
5,عقاب آسیا,2
5,غزال تیزپا,2
4,با پنبه سر بریدن,3
9,مشق شب,1
9,شیفت صبح,3
9,شیفت بعد از ظهر,3
11,مجید صالحی,3
8,پیتزا پپرونی,2
8,آب انبه,2
8,آب آلبالو,2
8,آب انار,2
8,شیر پسته,3
8,شیر موز,2
8,بستنی چوبی,2
8,شیرینی تر,2
8,شیرینی خشک,2
8,کباب شیشلیک,2
2,xbox,1
1,صندلی ناهار خوری,2
1,کنسول,2
2,mp3 player,2
1,ظرف شویی,2
1,سیفون ,2
5,اخراج,1
5,فینال,2
5,چمن ورزشگاه,3
5,محوطه ی شش قدم,2
5,تیرک دروازه,2
5,پدیده,2
13,تلوزیون سیاه و سفید,2
11,یزگرد سوم,3
5,بالوتلی,2
5,رضا شربتی,2
9,امتحان پایانی,2
9,مراقب,1
4,گرگ و میش,2
4,گربه شور کردن,3
5,گابریل باتیستوتا,3
5,پاوِل نِدوِد,3
5,آندره شِفچِنکو,2
5,پائولو مالدینی,2
5,دیگو مارادونا,2
5,میشِل پلاتینی,3
5,پِپ گواردیولا,2
5,رایان گیگز,2
5,وِین رونی,2
5,فیلیپو اینزاگی,3
10,دکل بان,3
10,بهیار,3
10,طلافروش,1
14,مشکین شهر,2
4,مارگزیده,2
7,بنزs500,2
10,بستنی فروش,2
9,گاج,1
5, کارلوس توز,3
13,زومبه,2
5,پاس تهران,2
5,امید عالیشاه,2
5,وحید طالبلو,2
5,سیروس قایقران ,3
5,شاختار دونتسک,2
5,پارما,2
5,لاتزیو,2
5,پالرمو,2
9,حسابان,3
10,رفوگر,2
10,ترخیص کار,3
10,تابلوساز,2
10,ذیحساب,3
10,بنگاه دار,3
4,هشتش گرو نهشه,2
4,بچه نه نه,2
8,کیک موزی,2
4,دماغ سوخته شدن,2
8,تربچه,1
8,آلوچه,1
8,قزل الا,1
8,چیپس سرکه ای,2
8,چیپس فلفلی,2
4,شل مغز,2
8,نودل,2
10,یخچال ساز,2
4,یارو,2
8,سیب سبز,2
4,رفراندوم,3
8,لوبیا گرم,3
8,سوشی,2
7,بی ام وه ‌‌x4,3
7,بی ام وه X6,3
4,فروتنی,3
9,آبدارخانه,1
5,زین الدین زیدان,2
5,خوان ماتا,3
5,په په,2
5,دانیلو,2
4,ریش گرو گذاشتن ,2
10,پیانیست,2
4,آبغوره گرفتن,2
8,دمنوش,2
8,نان بربری,2
8,نیمرو,2
8,نون باگت,2
7,پیکان جوانان گوجه ای,2
10,آشغال جمع کن,2
9,ماژیک فسفری,3
9,لیوان تا شو,3
9,صابون کاغذی,2
13,کیسه و سفیداب,3
13,جوهر پاک کن,3
13,کیهان بچه ها,3
13,خودکار چهار رنگ,2
9,مقنعه ی چانه دار,3
13,کلاه نقاب دار,2
13,تاید,2
13,سشوار کلاهی,2
4,نونمون آجر شد,3
14,سریلانکا,3
11,ژول ورن,3
11,ده نمکی,2
5,نفت مسجد سلیمان,2
10,برف روب,2
10,حساب دار,1
10,مرشد,3
10,بخشدار,3
10,خاتم کار,3
10,آجر پز,2
10,صحافی,2
10,مطرب,3
10,ساقی,2
10,پینه دوز,3
10,پنبه زن,2
10,کله پز,2
10,قهوه چی,3
10,لبنیاتی,2
10,نقال,3
10,قلاب باف,3
10,سوزن بان,3
10,کاپیتان,2
10,مزرعه‌دار,3
10,طراح صحنه,3
10,آپاراتی,2
6,انگل,2
3,نفس,1
3,عقل,2
3,تمرکز,1
3,شانس,1
9,مستخدم ,3
9,تحصیل,2
3,ادب ,2
3,تربیت ,2
3,انگشتر,1
3,گردنبند ,1
3,علاقه,1
3,سلیقه,2
3,باسن,1
3,چهره,1
10,کارمند بیمه,3
9,معاون آموزشی,3
14,فرانکفورت,3
5,جاستین کلایورت,3
13,راکی ,2
4,چهار چشم,1
4,مافنگی,3
4,لاغر مردنی,2
6,فیل دریایی,2
6,شیر دریایی,2
6,سینه سرخ,2
6,مار بوآ,2
4,باربی,2
7,سپر جلو,2
7,سانروف,1
7,صندوق عقب,1
7,سوپاپ,2
7,پولیش,2
7,ایران خودرو,2
5,اوبامیانگ,2
5,برناردو سیلوا,2
5,لاس پالماس,3
5,دیماریا,3
5,ویگان,3
5,آلکمار,3
5,الغرافه,2
5,یورگن کلوپ,2
5,عمر عبدالرحمن,2
5,جیمی واردی,2
5,ریاض محرز,2
5,دله علی,2
5,ایموبیله,3
5,رمزی,2
5,شیث رضایی,2
5,علیرضا جهانبخش,2
5,کالینیچ,3
5,صادق محرمی,2
5,اسپورتینگ لیسبون,2
5,اسپورتینگ خیخون,3
5,اوساسونا,2
5,لستر سیتی ,2
5,رضا قوچان نژاد,2
5,آندره هررا,3
5,کیلینی,2
5,مارک همشیک,2
5,کایخون,3
5,ایکر کاسیاس,2
5,مارک آندره ترشتگن,2
4,خَز,1
5,جرارد دلوفئو,3
5,احمد آل نعمه,3
4,سوسک کردن,3
4,شلغم,2
4,هلو,1
5,واتفورد,1
5,ساوتهمپتون,3
5,برنلی,2
5,گابریل ژسوس,2
5,فرناندینیو,3
5,داگلاس کاستا,1
5,رحیم استرلینگ,3
5,ونسان کمپانی,2
5,کلودیو براوو,3
5,جیمز میلنر,3
5,سسک فابرگاس,2
5,داوید ویا,3
5,داوید لوئیز,3
5,سزار آزپیلیکوئتا,3
5,نلسون سمدو,3
5,خاوی مارتینز,3
5,خامس رودریگز,2
5,ژروم بواتنگ,2
5,داوید آلابا,2
5,رافینیا,2
5,خیرونا,2
7,آزرا,2
5,سوپر لیگ,2
5,گزارشگر,1
5,آقای داور,2
1,سطل زباله,1
1,مایع دستشویی,2
1,مایع ظرفشویی,2
1,قرص ظرف شویی,3
1,صابون,1
1,جاصابونی,2
1,کنترل گیرنده دیجیتال,3
5,ختافه,3
5,انگلو کانته,2
5,پاس عمقی,2
5,یوپ هاینکس ,2
5,محمد ایرانپوریان,2
2,اپ استور,2
2,گوگل پلی,2
2,چیپست,3
11,جنیفر لوپز,2
4,سردمزاج,2
5,هنریک میخیتاریان,2
5,کوادرادو,2
5,مارکو رویس,2
5,ناپولی,2
5,آث میلان,2
5,لگانس,3
5,اودینزه,3
5,فیورنتینا,2
5,آتالانتا,2
5,تورینو,2
5,جنوا,3
5,دیگو سیمئونه,2
5,دنی ولبک,3
14,آذربایجان غربی ,2
14,علی آباد  ,2
14,ملارد,3
14,پاکدشت ,3
14,گنبد کاووس ,3
14,بروجرد,2
14,قدس,2
14,سبزوار,2
14,بویراحمد,2
14,بندر ماهشهر,3
14,رباط کریم,2
14,ملایر,3
14,میاندوآب,3
14,دشتستان,3
14,مرند,3
14,مهاباد,3
14,جهرم,3
14,شوش,2
14,سراوان,3
14,میانه,2
14,بهبهان,3
14,دورود,2
14,قوچان,2
14,خاش,2
14,تاکستان,2
14,اندیمشک,3
14,پردیس,2
14,کوهدشت,3
14,تنکابن,3
1,اسپیلت,2
2,آتاری,2
5,آنفیلد,2
5,استمفوردبریج,2
5,اولدترافورد,2
5,امجدیه,2
5,نقش جهان,1
11,عطار,1
11,آلپاچینو,3
11,برد پیت,2
11,آرش کمانگیر,2
11,مارلون براندو,3
11,تام هنکس,3
11,رابرت دنیرو,3
11,جرج کلونی,3
7,بوگاتی شیرون,2
4,چشم چران,1
4,کله پر باد بودن,3
4,کله شق,3
4,دست تنگ,2
9,شهریه,2
9,گروه سرود,2
9,اردو,1
9,خوب ها و بد ها,2
9,انسانی,2
9,رشته تحصیلی,2
4,کَته کَله,3
4,کَله پوک,1
4,وَر پَریده,3
4,در حد بِنز,3
4,تو روحِت,2
4,مُخش تاب داره,3
4,خر شانس,2
8,کرانچی,2
8,ساقه طلایی,2
4,مردم و زنده شدم,3
13,لولک و پولک,3
4,لاف زدن,3
8,کارامل,2
7,ولستر ,3
7,پیکاپ ,2
7,رانا,3
7,ال90,1
16,شورت ورزشی,2
7,رونیز,3
7,نیسان جوک,3
7,میتسوبیشی اوت‌لندر,3
9,جا گچی,2
9,زنگ انشا,2
4,سوسه آمدن,3
1,آرام پز,2
1,دستگیره,2
1,قهوه جوش,2
9,شیمی آلی,2
13,بازم مدرسم دیر شد,2
1,دمپایی رو فرشی,2
1,جا ظرفی,2
16,پاتیناژ,2
16,اسب دوانی,2
16,گلف,1
1,یخدان,2
4,تِته پِته کردن,2
3,دستگاه گوارش,2
1,بخاری برقی,2
1,کیسه آبگرم,2
11,داستایوفسکی,3
11,مندلیف,2
14,اراک,1
1,اسباب بازی,2
13,آفتابه,1
13,فرفره,1
13,خط کش چوبی,2
12,باخ,2
4,دروغ مصلحتی,2
11,آزیتا حاجیان,2
10,دهدار,2
10,اپراتور تلفن,3
10,سردبیر,3
3,استخوان بندی,3
4,مقرون به صرفه,3
8,دنده کباب,2
13,سر زانویی,2
13,کوکب خانوم,3
13,حسنک کجایی,3
13,پترس,1
13,پدر سالار,2
16,قایقرانی,2
16,راگبی,2
16,فوتبال آمریکایی,2
16,کریکِت,2
4,سرکیسه کردن,3
4,از کیسه خلیفه بخشیدن,3
16,طناب‌کشی,2
4,ماست کیسه کردن,3
16,سعید معروف,2
16,مایکل شوماخر,2
16,مایکل جردن,2
16,کیمیا علیزاده,2
16,اتومبیلرانی,2
16,رویینگ,2
16,کمان کامپوند,3
16,علیرضا دبیر,3
16,هادی ساعی,2
16,ماریا شاراپووا,2
16,رافائل نادال,2
16,لس‌آنجس لیکرز,2
5,مسوت اوزیل,2
5,ریو فردیناند,3
5,جان تِری,2
5,فرانک لمپارد,1
5,دنیل دِروسی,3
5,جو هارت,1
5,لوکا تونی,3
16,فرناندو آلونسو,2
5,آندری آرشاوین,3
5,علیرضا حقیقی,2
5,اشکان دژاگه,1
5, رودی فولر,2
1,لوله گاز,2
16,کیمی رایکونن,3
13,کاشیرو,3
13,مخمل,2
13,نوک طلا,2
13,نوک سیاه,2
13,قصه های جزیره,3
13,قل قلی,2
13,قصه های مجید,2
13,شهر آجیلی,3
13,دیدنیها,3
13,لینچان,3
13,مداد فشاری,2
13,همسران,2
13,مثل آباد,3
13,با خانمان,3
13,خرس قهوه ای,2
13,سگارو,3
13,تسوکه,3
5,کوپکه,3
5,فابین بارتز,3
